timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes_sent,bytes_recv,duration,label
2026-08-05 05:37:32,192.168.8.48,185.220.101.42,47084,3389,TCP,231,425223,636148,2.61,BENIGN
2026-08-05 05:37:33,192.168.4.67,104.26.10.1,38453,22,TCP,200,432294,468515,3.49,BENIGN
2026-08-05 05:37:34,192.168.10.146,185.220.101.42,8600,443,TCP,275,233613,446899,4.15,BENIGN
2026-08-05 05:37:35,192.168.9.158,172.217.0.46,24327,31337,TCP,82,156709,746744,1.17,Suspicious
2026-08-05 05:37:36,192.168.3.39,1.1.1.1,35553,53,TCP,235,328242,545281,4.84,BENIGN
2026-08-05 05:37:37,192.168.1.124,8.8.8.8,35124,21,TCP,72,181387,43627,4.04,BENIGN
2026-08-05 05:37:38,192.168.3.206,172.217.0.46,44430,80,TCP,187,189463,39584,2.33,BENIGN
2026-08-05 05:37:39,192.168.3.113,1.1.1.1,23428,80,TCP,71,116107,678800,4.62,BENIGN
2026-08-05 05:37:40,192.168.10.92,104.26.10.1,5516,3389,TCP,182,479846,600713,3.33,BENIGN
2026-08-05 05:37:41,192.168.0.70,172.217.0.46,53153,4444,UDP,97,294498,274254,2.97,BENIGN
2026-08-05 05:37:42,192.168.4.213,8.8.8.8,7222,21,UDP,108,242459,493525,4.18,BENIGN
2026-08-05 05:37:43,192.168.2.154,8.8.8.8,44284,3389,TCP,132,292062,387346,5.0,BENIGN
2026-08-05 05:37:44,192.168.4.245,185.220.101.42,40238,21,TCP,43,287818,849429,1.99,BENIGN
2026-08-05 05:37:45,192.168.4.165,172.217.0.46,55172,23,UDP,172,44781,488458,4.02,BENIGN
2026-08-05 05:37:46,192.168.1.246,185.220.101.42,39129,22,TCP,293,304889,88594,3.37,BENIGN
2026-08-05 05:37:47,192.168.2.119,8.8.8.8,62321,716,TCP,60,449348,738312,3.49,Port_Scan
2026-08-05 05:37:48,192.168.2.219,172.217.0.46,19812,21,UDP,161,282333,31512,3.83,BENIGN
2026-08-05 05:37:49,192.168.0.214,185.220.101.42,61776,21,UDP,97,15000000,308005,2.69,Data_Exfiltration
2026-08-05 05:37:50,192.168.6.73,185.220.101.42,64695,4444,TCP,258,322110,809804,4.16,BENIGN
2026-08-05 05:37:51,192.168.3.135,185.220.101.42,59926,153,TCP,60,39753,200765,4.13,Port_Scan
2026-08-05 05:37:52,192.168.0.72,104.26.10.1,11854,443,TCP,94,388135,341613,1.17,BENIGN
2026-08-05 05:37:53,192.168.0.118,104.26.10.1,35807,544,TCP,60,31201,414284,2.02,Port_Scan
2026-08-05 05:37:54,192.168.0.143,172.217.0.46,34343,21,UDP,117,243768,348257,4.89,BENIGN
2026-08-05 05:37:55,192.168.5.223,8.8.8.8,20654,22,UDP,54,169672,416858,0.06,BENIGN
2026-08-05 05:37:56,192.168.9.199,104.26.10.1,30431,22,UDP,76,390647,92939,1.25,BENIGN
2026-08-05 05:37:57,192.168.6.88,172.217.0.46,39192,286,TCP,60,109785,786042,1.36,Port_Scan
2026-08-05 05:37:58,192.168.9.32,104.26.10.1,29319,23,TCP,294,40876,741561,3.8,BENIGN
2026-08-05 05:37:59,192.168.5.234,1.1.1.1,50556,3389,TCP,253,427970,596024,2.38,BENIGN
2026-08-05 05:38:00,192.168.4.93,8.8.8.8,18826,21,TCP,237,15000000,622876,1.3,Data_Exfiltration
2026-08-05 05:38:01,192.168.0.237,185.220.101.42,28607,3389,UDP,190,43953,573455,1.9,BENIGN
2026-08-05 05:38:02,192.168.10.121,8.8.8.8,8423,3389,UDP,113,156512,859556,0.95,BENIGN
2026-08-05 05:38:03,192.168.10.156,185.220.101.42,9813,31337,UDP,281,72051,37041,0.89,BENIGN
2026-08-05 05:38:04,192.168.1.230,185.220.101.42,8590,31337,TCP,157,225826,185401,3.46,BENIGN
2026-08-05 05:38:05,192.168.8.211,8.8.8.8,37388,53,TCP,251,23261,841099,0.81,BENIGN
2026-08-05 05:38:06,192.168.5.222,185.220.101.42,56412,22,UDP,233,421494,184171,4.52,BENIGN
2026-08-05 05:38:07,192.168.5.187,1.1.1.1,4355,22,TCP,66,52333,574069,2.41,BENIGN
2026-08-05 05:38:08,192.168.6.246,104.26.10.1,24354,23,TCP,16,202749,428699,0.76,BENIGN
2026-08-05 05:38:09,192.168.5.228,172.217.0.46,7300,3389,TCP,5000,494512,864509,0.15,DDoS
2026-08-05 05:38:10,192.168.9.188,8.8.8.8,6947,22,TCP,150,380588,447790,3.41,Brute_Force
2026-08-05 05:38:11,192.168.5.162,185.220.101.42,25186,80,TCP,228,595,813540,3.82,BENIGN
2026-08-05 05:38:12,192.168.6.5,1.1.1.1,56876,21,TCP,187,36836,705783,0.71,BENIGN
2026-08-05 05:38:13,192.168.8.211,1.1.1.1,12918,23,UDP,110,491298,150372,2.41,BENIGN
2026-08-05 05:38:14,192.168.8.31,8.8.8.8,11963,4444,UDP,151,391273,207902,2.6,Suspicious
2026-08-05 05:38:15,192.168.7.241,185.220.101.42,18587,31337,UDP,152,226553,716521,4.4,BENIGN
2026-08-05 05:38:16,192.168.4.243,172.217.0.46,43797,22,TCP,150,343203,501789,1.87,Brute_Force
2026-08-05 05:38:17,192.168.8.4,104.26.10.1,34422,3389,TCP,150,35661,460289,0.96,Brute_Force
2026-08-05 05:38:18,192.168.2.142,172.217.0.46,50982,31337,UDP,225,278114,70623,1.02,BENIGN
2026-08-05 05:38:19,192.168.5.196,172.217.0.46,14487,23,TCP,150,63068,441143,1.75,Brute_Force
2026-08-05 05:38:20,192.168.2.90,1.1.1.1,44785,21,TCP,150,255240,129453,1.67,Brute_Force
2026-08-05 05:38:21,192.168.2.141,172.217.0.46,51213,22,UDP,276,235580,682069,4.53,BENIGN
2026-08-05 05:38:22,192.168.3.81,1.1.1.1,8306,23,UDP,151,106337,744620,3.49,BENIGN
2026-08-05 05:38:23,192.168.7.52,8.8.8.8,30117,22,UDP,104,12395,327702,0.42,BENIGN
2026-08-05 05:38:24,192.168.8.56,1.1.1.1,14740,21,TCP,95,401721,80245,4.72,BENIGN
2026-08-05 05:38:25,192.168.9.205,172.217.0.46,5716,23,TCP,76,319547,586337,2.55,BENIGN
2026-08-05 05:38:26,192.168.8.21,1.1.1.1,27465,22,TCP,35,268653,239765,4.69,BENIGN
2026-08-05 05:38:27,192.168.6.231,185.220.101.42,39262,23,UDP,38,152577,112120,3.12,BENIGN
2026-08-05 05:38:28,192.168.2.125,104.26.10.1,16539,443,TCP,122,118189,765199,3.21,BENIGN
2026-08-05 05:38:29,192.168.8.58,172.217.0.46,34256,31337,TCP,260,116920,561739,1.28,BENIGN
2026-08-05 05:38:30,192.168.0.120,185.220.101.42,43926,53,UDP,5000,412763,197859,0.15,DDoS
2026-08-05 05:38:31,192.168.0.246,104.26.10.1,29664,22,UDP,84,20283,694940,3.07,BENIGN
2026-08-05 05:38:32,192.168.0.48,8.8.8.8,31690,23,TCP,211,66905,667025,4.73,BENIGN
2026-08-05 05:38:33,192.168.1.165,104.26.10.1,22445,443,UDP,69,473899,760274,4.66,BENIGN
2026-08-05 05:38:34,192.168.0.149,8.8.8.8,20998,23,UDP,25,105873,687192,4.69,BENIGN
2026-08-05 05:38:35,192.168.3.62,1.1.1.1,61276,22,TCP,150,345054,610701,1.64,Brute_Force
2026-08-05 05:38:36,192.168.4.34,104.26.10.1,39307,22,UDP,106,355506,705447,2.9,BENIGN
2026-08-05 05:38:37,192.168.4.177,185.220.101.42,26045,529,TCP,60,159036,113931,2.24,Port_Scan
2026-08-05 05:38:38,192.168.9.162,104.26.10.1,43156,23,TCP,150,310302,799213,0.29,Brute_Force
2026-08-05 05:38:39,192.168.6.114,185.220.101.42,52282,3389,TCP,118,492817,55261,3.46,BENIGN
2026-08-05 05:38:40,192.168.4.239,172.217.0.46,30072,3389,UDP,117,477610,373198,3.8,BENIGN
2026-08-05 05:38:41,192.168.8.46,185.220.101.42,21938,21,TCP,290,382348,475076,1.01,BENIGN
2026-08-05 05:38:42,192.168.8.28,1.1.1.1,43149,31337,UDP,39,307298,252434,4.69,BENIGN
2026-08-05 05:38:43,192.168.10.152,185.220.101.42,8465,443,UDP,98,165309,424451,1.46,BENIGN
2026-08-05 05:38:44,192.168.9.184,104.26.10.1,42216,80,UDP,43,332832,739000,1.89,BENIGN
2026-08-05 05:38:45,192.168.6.9,104.26.10.1,12271,3389,UDP,150,22990,764633,2.75,Brute_Force
2026-08-05 05:38:46,192.168.6.3,1.1.1.1,61830,22,UDP,81,317769,461233,2.18,BENIGN
2026-08-05 05:38:47,192.168.4.126,1.1.1.1,23437,443,TCP,77,154616,685428,1.62,BENIGN
2026-08-05 05:38:48,192.168.0.249,104.26.10.1,14619,21,TCP,19,138523,344962,2.83,BENIGN
2026-08-05 05:38:49,192.168.4.203,185.220.101.42,64842,443,UDP,144,89941,40786,3.3,BENIGN
2026-08-05 05:38:50,192.168.6.108,104.26.10.1,48803,941,TCP,60,393319,33149,0.34,Port_Scan
2026-08-05 05:38:51,192.168.9.239,8.8.8.8,11247,80,UDP,5000,435913,740125,0.15,DDoS
2026-08-05 05:38:52,192.168.9.39,185.220.101.42,45863,21,TCP,286,221624,721376,2.41,BENIGN
2026-08-05 05:38:53,192.168.9.175,172.217.0.46,35744,21,TCP,169,222077,397064,1.23,BENIGN
2026-08-05 05:38:54,192.168.6.122,172.217.0.46,53443,23,TCP,300,478342,459624,3.05,BENIGN
2026-08-05 05:38:55,192.168.6.91,8.8.8.8,30949,31337,UDP,160,15000000,325376,0.49,Data_Exfiltration
2026-08-05 05:38:56,192.168.0.18,104.26.10.1,17201,23,TCP,150,179917,275733,4.88,Brute_Force
2026-08-05 05:38:57,192.168.1.252,172.217.0.46,2506,327,UDP,60,235357,654887,3.41,Port_Scan
2026-08-05 05:38:58,192.168.0.149,172.217.0.46,62647,23,TCP,108,456064,502300,3.8,BENIGN
2026-08-05 05:38:59,192.168.1.121,172.217.0.46,17410,23,TCP,222,124042,110916,1.78,BENIGN
2026-08-05 05:39:00,192.168.5.180,104.26.10.1,38829,21,TCP,116,13879,465494,3.36,BENIGN
2026-08-05 05:39:01,192.168.6.52,1.1.1.1,60292,4444,TCP,297,420217,213727,1.25,BENIGN
2026-08-05 05:39:02,192.168.10.110,8.8.8.8,56238,443,UDP,59,50333,343595,4.99,BENIGN
2026-08-05 05:39:03,192.168.4.98,172.217.0.46,17629,22,UDP,100,107908,693650,0.57,BENIGN
2026-08-05 05:39:04,192.168.3.179,185.220.101.42,35719,4444,TCP,100,122127,793354,1.92,BENIGN
2026-08-05 05:39:05,192.168.0.164,185.220.101.42,16484,23,TCP,222,357297,868914,0.29,BENIGN
2026-08-05 05:39:06,192.168.7.225,172.217.0.46,43319,443,UDP,217,190501,424054,0.09,BENIGN
2026-08-05 05:39:07,192.168.7.60,8.8.8.8,22110,443,TCP,283,139512,235605,0.5,BENIGN
2026-08-05 05:39:08,192.168.9.81,1.1.1.1,37424,21,UDP,85,275926,393770,0.58,BENIGN
2026-08-05 05:39:09,192.168.7.229,8.8.8.8,32330,21,TCP,11,155714,153397,0.44,BENIGN
2026-08-05 05:39:10,192.168.4.182,1.1.1.1,60527,3389,UDP,150,393944,185821,1.12,Brute_Force
2026-08-05 05:39:11,192.168.9.28,172.217.0.46,35814,22,TCP,269,486036,636944,0.77,BENIGN
2026-08-05 05:39:12,192.168.9.90,172.217.0.46,58095,22,TCP,150,270591,18707,1.01,Brute_Force
2026-08-05 05:39:13,192.168.8.50,8.8.8.8,15173,4444,UDP,19,492121,502373,0.81,BENIGN
2026-08-05 05:39:14,192.168.1.236,8.8.8.8,10983,443,TCP,257,164624,424439,2.95,BENIGN
2026-08-05 05:39:15,192.168.10.192,104.26.10.1,19567,3389,TCP,15,431435,434869,3.91,BENIGN
2026-08-05 05:39:16,192.168.1.173,8.8.8.8,3212,443,UDP,70,386802,580801,4.08,BENIGN
2026-08-05 05:39:17,192.168.6.47,172.217.0.46,61478,4444,UDP,31,286440,141800,4.61,BENIGN
2026-08-05 05:39:18,192.168.9.221,104.26.10.1,27640,21,TCP,131,495689,626426,1.37,BENIGN
2026-08-05 05:39:19,192.168.4.83,185.220.101.42,24380,23,UDP,200,138562,469120,1.27,BENIGN
2026-08-05 05:39:20,192.168.8.142,172.217.0.46,45479,31337,TCP,52,135918,506225,2.52,BENIGN
2026-08-05 05:39:21,192.168.1.227,172.217.0.46,39736,21,TCP,157,168689,764920,1.24,BENIGN
2026-08-05 05:39:22,192.168.4.169,172.217.0.46,44896,3389,UDP,201,440239,64386,1.66,BENIGN
2026-08-05 05:39:23,192.168.4.205,1.1.1.1,34494,22,TCP,270,290648,691789,0.71,BENIGN
2026-08-05 05:39:24,192.168.6.149,8.8.8.8,16090,3389,UDP,27,414243,332392,3.16,BENIGN
2026-08-05 05:39:25,192.168.5.49,8.8.8.8,16498,22,TCP,90,251598,122555,2.07,BENIGN
2026-08-05 05:39:26,192.168.3.95,1.1.1.1,7726,22,TCP,138,378960,762133,3.03,BENIGN
2026-08-05 05:39:27,192.168.4.89,172.217.0.46,30997,80,UDP,191,114048,780345,2.67,BENIGN
2026-08-05 05:39:28,192.168.1.164,185.220.101.42,13619,4444,UDP,128,17691,465060,3.45,BENIGN
2026-08-05 05:39:29,192.168.1.139,1.1.1.1,60947,31337,TCP,281,51157,479523,1.29,BENIGN
2026-08-05 05:39:30,192.168.4.32,1.1.1.1,32397,3389,TCP,275,279588,305470,1.34,BENIGN
2026-08-05 05:39:31,192.168.4.199,172.217.0.46,30632,21,TCP,115,45844,111315,1.9,BENIGN
2026-08-05 05:39:32,192.168.0.218,104.26.10.1,62562,4444,UDP,295,303918,781129,1.14,Suspicious
2026-08-05 05:39:33,192.168.8.65,8.8.8.8,23371,21,TCP,177,349435,838420,1.77,BENIGN
2026-08-05 05:39:34,192.168.0.95,1.1.1.1,49038,53,TCP,144,26295,762325,3.03,BENIGN
2026-08-05 05:39:35,192.168.2.15,8.8.8.8,14226,443,TCP,110,91308,702515,4.05,BENIGN
2026-08-05 05:39:36,192.168.8.27,104.26.10.1,18880,3389,TCP,66,272808,174081,1.79,BENIGN
2026-08-05 05:39:37,192.168.5.114,172.217.0.46,19873,443,UDP,44,36721,606105,3.22,BENIGN
2026-08-05 05:39:38,192.168.1.64,1.1.1.1,59317,21,UDP,258,409506,740457,2.57,BENIGN
2026-08-05 05:39:39,192.168.6.253,1.1.1.1,17212,53,TCP,87,378653,635763,4.48,BENIGN
2026-08-05 05:39:40,192.168.8.27,172.217.0.46,52326,80,TCP,16,253080,734974,4.64,BENIGN
2026-08-05 05:39:41,192.168.0.63,185.220.101.42,18489,443,UDP,134,295388,427223,2.35,BENIGN
2026-08-05 05:39:42,192.168.10.189,104.26.10.1,19645,22,UDP,240,35529,415392,2.67,BENIGN
2026-08-05 05:39:43,192.168.7.236,104.26.10.1,32540,31337,TCP,227,420729,886493,1.04,BENIGN
2026-08-05 05:39:44,192.168.0.224,185.220.101.42,38789,3389,UDP,282,15000000,35163,0.71,Data_Exfiltration
2026-08-05 05:39:45,192.168.8.53,104.26.10.1,11460,80,TCP,270,447294,812011,3.09,BENIGN
2026-08-05 05:39:46,192.168.10.106,1.1.1.1,42496,21,TCP,5000,226759,181019,0.15,DDoS
2026-08-05 05:39:47,192.168.9.180,185.220.101.42,43987,4444,TCP,49,427101,287845,3.49,BENIGN
2026-08-05 05:39:48,192.168.8.135,1.1.1.1,11467,23,TCP,290,217045,343795,4.57,BENIGN
2026-08-05 05:39:49,192.168.4.29,1.1.1.1,22234,443,TCP,72,254690,479017,2.43,BENIGN
2026-08-05 05:39:50,192.168.9.132,8.8.8.8,35125,31337,TCP,149,476821,554907,3.76,Suspicious
2026-08-05 05:39:51,192.168.8.28,172.217.0.46,50767,4444,TCP,204,184076,760549,4.78,BENIGN
2026-08-05 05:39:52,192.168.6.217,1.1.1.1,15226,4444,UDP,43,225236,420533,4.42,BENIGN
2026-08-05 05:39:53,192.168.1.30,172.217.0.46,64440,31337,UDP,120,488376,829249,4.64,Suspicious
2026-08-05 05:39:54,192.168.1.141,104.26.10.1,56509,4444,UDP,271,15000000,783165,0.41,Data_Exfiltration
2026-08-05 05:39:55,192.168.1.168,104.26.10.1,35681,4444,UDP,232,380167,54991,3.7,BENIGN
2026-08-05 05:39:56,192.168.7.180,185.220.101.42,40829,53,TCP,296,15000000,70470,3.18,Data_Exfiltration
2026-08-05 05:39:57,192.168.6.30,8.8.8.8,40884,21,TCP,64,392173,646009,0.37,BENIGN
2026-08-05 05:39:58,192.168.4.171,104.26.10.1,35230,736,TCP,60,289745,236128,3.61,Port_Scan
2026-08-05 05:39:59,192.168.3.148,172.217.0.46,43242,53,TCP,240,312861,215093,0.1,BENIGN
2026-08-05 05:40:00,192.168.2.16,172.217.0.46,2365,80,TCP,29,457476,218236,2.65,BENIGN
2026-08-05 05:40:01,192.168.10.75,172.217.0.46,60668,53,UDP,194,282718,761393,4.56,BENIGN
2026-08-05 05:40:02,192.168.6.74,172.217.0.46,59500,3389,TCP,163,328131,102323,4.03,BENIGN
2026-08-05 05:40:03,192.168.7.138,104.26.10.1,47788,3389,TCP,288,283245,863478,3.87,BENIGN
2026-08-05 05:40:04,192.168.10.28,185.220.101.42,63795,22,TCP,251,219096,412503,0.97,BENIGN
2026-08-05 05:40:05,192.168.8.56,8.8.8.8,29957,3389,UDP,5000,443754,532756,0.15,DDoS
2026-08-05 05:40:06,192.168.8.5,104.26.10.1,53303,31337,UDP,191,94753,738583,0.7,BENIGN
2026-08-05 05:40:07,192.168.8.143,172.217.0.46,47164,80,TCP,217,130048,331798,2.84,BENIGN
2026-08-05 05:40:08,192.168.8.20,104.26.10.1,28292,22,TCP,136,440284,64863,4.47,BENIGN
2026-08-05 05:40:09,192.168.4.125,185.220.101.42,24178,22,UDP,19,392883,243161,3.39,BENIGN
2026-08-05 05:40:10,192.168.8.172,185.220.101.42,41076,4444,TCP,156,299969,663234,2.96,Suspicious
2026-08-05 05:40:11,192.168.8.145,8.8.8.8,33328,53,TCP,5000,70631,214972,0.15,DDoS
2026-08-05 05:40:12,192.168.6.211,104.26.10.1,20947,53,TCP,73,15000000,675977,2.37,Data_Exfiltration
2026-08-05 05:40:13,192.168.6.171,104.26.10.1,21516,443,UDP,78,258928,117530,1.85,BENIGN
2026-08-05 05:40:14,192.168.8.41,185.220.101.42,29411,80,TCP,299,399643,562880,1.16,BENIGN
2026-08-05 05:40:15,192.168.1.227,185.220.101.42,1152,4444,UDP,93,344426,444267,4.21,BENIGN
2026-08-05 05:40:16,192.168.8.157,104.26.10.1,14581,23,TCP,295,474486,77433,2.6,BENIGN
2026-08-05 05:40:17,192.168.6.145,172.217.0.46,48477,80,UDP,187,221456,330188,3.09,BENIGN
2026-08-05 05:40:18,192.168.10.28,172.217.0.46,63365,23,UDP,286,259189,570288,1.34,BENIGN
2026-08-05 05:40:19,192.168.0.59,8.8.8.8,49698,4444,TCP,132,479722,726836,4.77,BENIGN
2026-08-05 05:40:20,192.168.6.150,172.217.0.46,58381,3389,TCP,247,304288,685247,1.73,BENIGN
2026-08-05 05:40:21,192.168.4.25,172.217.0.46,21519,22,UDP,245,386096,789700,1.31,BENIGN
2026-08-05 05:40:22,192.168.3.136,185.220.101.42,43279,53,UDP,61,285456,738021,3.5,BENIGN
2026-08-05 05:40:23,192.168.9.33,185.220.101.42,34555,31337,UDP,173,62622,725074,2.65,Suspicious
2026-08-05 05:40:24,192.168.5.197,104.26.10.1,46607,443,TCP,168,116758,71432,1.67,BENIGN
2026-08-05 05:40:25,192.168.3.29,8.8.8.8,10269,443,TCP,145,252612,544827,2.84,BENIGN
2026-08-05 05:40:26,192.168.0.24,1.1.1.1,16016,22,UDP,122,15000000,236782,1.95,Data_Exfiltration
2026-08-05 05:40:27,192.168.2.11,8.8.8.8,35973,53,UDP,166,327874,4763,1.89,BENIGN
2026-08-05 05:40:28,192.168.1.174,104.26.10.1,51212,80,UDP,212,80898,390514,0.17,BENIGN
2026-08-05 05:40:29,192.168.8.247,185.220.101.42,52499,31337,TCP,120,220013,493481,0.09,BENIGN
2026-08-05 05:40:30,192.168.5.221,172.217.0.46,9864,53,UDP,50,45932,695206,2.24,BENIGN
2026-08-05 05:40:31,192.168.10.231,8.8.8.8,64947,53,UDP,101,460930,110040,2.26,BENIGN
2026-08-05 05:40:32,192.168.1.191,1.1.1.1,6617,80,UDP,198,345093,671707,3.35,BENIGN
2026-08-05 05:40:33,192.168.4.9,8.8.8.8,59266,31337,UDP,161,126230,350669,4.35,BENIGN
2026-08-05 05:40:34,192.168.2.16,104.26.10.1,60476,31337,UDP,282,153065,712895,0.83,BENIGN
2026-08-05 05:40:35,192.168.9.19,1.1.1.1,33733,4444,UDP,143,411922,379436,1.24,BENIGN
2026-08-05 05:40:36,192.168.7.140,185.220.101.42,63017,23,TCP,188,121933,431842,0.46,BENIGN
2026-08-05 05:40:37,192.168.9.91,1.1.1.1,37949,53,TCP,28,239618,162612,1.56,BENIGN
2026-08-05 05:40:38,192.168.5.254,8.8.8.8,61249,31337,TCP,52,471542,776673,1.62,BENIGN
2026-08-05 05:40:39,192.168.7.58,1.1.1.1,7649,4444,UDP,209,410534,357022,2.4,BENIGN
2026-08-05 05:40:40,192.168.2.215,8.8.8.8,33221,4444,TCP,242,128931,124246,3.41,BENIGN
2026-08-05 05:40:41,192.168.10.100,185.220.101.42,31198,3389,UDP,5000,203764,198528,0.15,DDoS
2026-08-05 05:40:42,192.168.4.147,1.1.1.1,55662,31337,TCP,278,171901,124168,2.85,BENIGN
2026-08-05 05:40:43,192.168.3.70,172.217.0.46,44020,405,TCP,60,358399,794280,4.41,Port_Scan
2026-08-05 05:40:44,192.168.7.104,8.8.8.8,28510,325,UDP,60,40247,466142,2.92,Port_Scan
2026-08-05 05:40:45,192.168.5.70,104.26.10.1,44737,3389,UDP,67,327109,748774,0.96,BENIGN
2026-08-05 05:40:46,192.168.10.165,1.1.1.1,9376,4444,TCP,5000,107109,842019,0.15,DDoS
2026-08-05 05:40:47,192.168.4.229,185.220.101.42,41240,443,UDP,221,119942,845875,0.27,BENIGN
2026-08-05 05:40:48,192.168.2.47,185.220.101.42,31645,797,TCP,60,274954,93218,0.39,Port_Scan
2026-08-05 05:40:49,192.168.1.118,1.1.1.1,2310,21,TCP,130,225145,145274,0.55,BENIGN
2026-08-05 05:40:50,192.168.8.78,172.217.0.46,54892,80,UDP,183,28034,197291,1.25,BENIGN
2026-08-05 05:40:51,192.168.2.100,172.217.0.46,28783,53,UDP,105,369923,806503,0.34,BENIGN
2026-08-05 05:40:52,192.168.9.163,185.220.101.42,65500,3389,UDP,5000,490951,235624,0.15,DDoS
2026-08-05 05:40:53,192.168.4.212,172.217.0.46,27948,23,TCP,272,137362,754198,3.45,BENIGN
2026-08-05 05:40:54,192.168.0.70,104.26.10.1,10147,443,TCP,132,30694,866138,0.42,BENIGN
2026-08-05 05:40:55,192.168.5.198,172.217.0.46,20037,4444,UDP,98,475883,124331,0.21,BENIGN
2026-08-05 05:40:56,192.168.3.131,104.26.10.1,53809,31337,TCP,158,149647,548172,2.61,BENIGN
2026-08-05 05:40:57,192.168.5.149,185.220.101.42,10253,3389,UDP,150,242652,846410,1.66,Brute_Force
2026-08-05 05:40:58,192.168.7.63,185.220.101.42,48317,80,UDP,221,319454,326186,2.89,BENIGN
2026-08-05 05:40:59,192.168.4.67,185.220.101.42,2380,53,UDP,232,419665,683353,2.98,BENIGN
2026-08-05 05:41:00,192.168.1.33,185.220.101.42,45085,22,UDP,112,118961,182731,0.23,BENIGN
2026-08-05 05:41:01,192.168.7.196,172.217.0.46,3747,23,TCP,27,123940,507043,3.07,BENIGN
2026-08-05 05:41:02,192.168.10.38,1.1.1.1,47734,53,UDP,211,394284,895350,1.98,BENIGN
2026-08-05 05:41:03,192.168.2.126,172.217.0.46,13285,443,TCP,85,442330,599266,1.59,BENIGN
2026-08-05 05:41:04,192.168.2.74,1.1.1.1,27367,3389,UDP,150,175716,410504,4.22,BENIGN
2026-08-05 05:41:05,192.168.4.54,1.1.1.1,37494,21,TCP,160,97060,14799,3.92,BENIGN
2026-08-05 05:41:06,192.168.3.53,185.220.101.42,25311,23,UDP,150,406549,234699,2.57,Brute_Force
2026-08-05 05:41:07,192.168.7.187,185.220.101.42,42220,53,UDP,218,457410,661442,0.36,BENIGN
2026-08-05 05:41:08,192.168.10.222,1.1.1.1,39540,31337,UDP,251,216814,661683,4.77,BENIGN
2026-08-05 05:41:09,192.168.10.195,172.217.0.46,31405,4444,TCP,110,230800,636065,2.09,BENIGN
2026-08-05 05:41:10,192.168.2.133,8.8.8.8,1918,53,TCP,5000,62615,45756,0.15,DDoS
2026-08-05 05:41:11,192.168.3.48,172.217.0.46,7816,443,UDP,106,335085,45871,0.12,BENIGN
2026-08-05 05:41:12,192.168.1.87,185.220.101.42,28061,443,UDP,257,105116,814121,4.09,BENIGN
2026-08-05 05:41:13,192.168.2.136,1.1.1.1,23369,53,UDP,255,68232,371285,2.29,BENIGN
2026-08-05 05:41:14,192.168.7.196,8.8.8.8,56187,21,TCP,181,409126,269467,1.56,BENIGN
2026-08-05 05:41:15,192.168.6.244,185.220.101.42,48039,80,TCP,175,263105,508854,1.86,BENIGN
2026-08-05 05:41:16,192.168.9.46,8.8.8.8,22747,4444,TCP,20,104993,404047,2.38,BENIGN
2026-08-05 05:41:17,192.168.9.173,172.217.0.46,8350,31337,TCP,178,83311,472175,1.91,BENIGN
2026-08-05 05:41:18,192.168.6.126,8.8.8.8,45791,31337,UDP,151,171667,755711,1.4,BENIGN
2026-08-05 05:41:19,192.168.0.14,185.220.101.42,54863,80,TCP,174,48280,350057,2.6,BENIGN
2026-08-05 05:41:20,192.168.8.24,1.1.1.1,11436,23,UDP,161,391009,802166,3.77,BENIGN
2026-08-05 05:41:21,192.168.5.79,104.26.10.1,9916,21,UDP,114,270077,481576,1.73,BENIGN
2026-08-05 05:41:22,192.168.8.164,104.26.10.1,20433,4444,UDP,27,227049,895864,1.58,BENIGN
2026-08-05 05:41:23,192.168.0.238,8.8.8.8,33565,31337,TCP,171,349835,866879,1.47,BENIGN
2026-08-05 05:41:24,192.168.0.233,1.1.1.1,6431,23,TCP,150,137530,534203,1.93,BENIGN
2026-08-05 05:41:25,192.168.1.25,185.220.101.42,15252,21,UDP,150,109290,620781,3.89,Brute_Force
2026-08-05 05:41:26,192.168.8.238,172.217.0.46,64835,23,TCP,31,158343,195553,3.69,BENIGN
2026-08-05 05:41:27,192.168.3.49,185.220.101.42,37794,31337,TCP,22,375299,225967,3.23,BENIGN
2026-08-05 05:41:28,192.168.6.10,1.1.1.1,57410,23,TCP,51,98930,445662,2.92,BENIGN
2026-08-05 05:41:29,192.168.1.151,8.8.8.8,46233,4444,TCP,24,324544,370221,0.85,BENIGN
2026-08-05 05:41:30,192.168.8.25,8.8.8.8,59641,545,UDP,60,115907,791631,2.42,Port_Scan
2026-08-05 05:41:31,192.168.0.59,185.220.101.42,38182,443,UDP,151,344577,751032,4.38,BENIGN
2026-08-05 05:41:32,192.168.2.73,8.8.8.8,38187,443,UDP,175,57003,868458,3.77,BENIGN
2026-08-05 05:41:33,192.168.6.232,185.220.101.42,31181,3389,UDP,70,52951,556740,0.47,BENIGN
2026-08-05 05:41:34,192.168.2.107,1.1.1.1,6490,23,UDP,150,457612,544735,4.83,BENIGN
2026-08-05 05:41:35,192.168.8.220,185.220.101.42,58316,3389,UDP,22,429167,756284,0.94,BENIGN
2026-08-05 05:41:36,192.168.7.131,104.26.10.1,26994,31337,UDP,254,348948,488221,3.56,BENIGN
2026-08-05 05:41:37,192.168.0.173,8.8.8.8,26750,22,TCP,286,428278,633369,4.57,BENIGN
